,Clase,Sobrevivió,Nombre,Sexo,Edad,Ticket,Tarifa,Cabina,Bote de Rescate,Cuerpo,Destino
793,3,0,"Elsbury, Mr. William James",Hombre,47.0,A/5 3902,7.0,Desconocida,Desconocido,Desconocido,"Illinois, USA"
794,3,1,"Emanuel, Miss. Virginia Ethel",Mujer,5.0,364516,12.0,Desconocida,13,Desconocido,"New York, NY"
795,3,0,"Emir, Mr. Farred Chehab",Hombre,0.0,2631,7.0,Desconocida,Desconocido,Desconocido,Desconocido
796,3,0,"Everett, Mr. Thomas James",Hombre,40.0,C.A. 6212,15.0,Desconocida,Desconocido,187.0,Desconocido
797,3,0,"Farrell, Mr. James",Hombre,40.0,367232,7.0,Desconocida,Desconocido,68.0,"Aughnacliff, Co Longford, Ireland New York, NY"
798,3,1,"Finoli, Mr. Luigi",Hombre,0.0,SOTON/O.Q. 3101308,7.0,Desconocida,15,Desconocido,"Italy Philadelphia, PA"
799,3,0,"Fischer, Mr. Eberhard Thelander",Hombre,18.0,350036,7.0,Desconocida,Desconocido,Desconocido,Desconocido
800,3,0,"Fleming, Miss. Honora",Mujer,0.0,364859,7.0,Desconocida,Desconocido,Desconocido,Desconocido
801,3,0,"Flynn, Mr. James",Hombre,0.0,364851,7.0,Desconocida,Desconocido,Desconocido,Desconocido
802,3,0,"Flynn, Mr. John",Hombre,0.0,368323,6.0,Desconocida,Desconocido,Desconocido,Desconocido
803,3,0,"Foley, Mr. Joseph",Hombre,26.0,330910,7.0,Desconocida,Desconocido,Desconocido,"Ireland Chicago, IL"
804,3,0,"Foley, Mr. William",Hombre,0.0,365235,7.0,Desconocida,Desconocido,Desconocido,Ireland
805,3,1,"Foo, Mr. Choong",Hombre,0.0,1601,56.0,Desconocida,13,Desconocido,"Hong Kong New York, NY"
806,3,0,"Ford, Miss. Doolina Margaret ""Daisy""",Mujer,21.0,W./C. 6608,34.0,Desconocida,Desconocido,Desconocido,"Rotherfield, Sussex, England Essex Co, MA"
807,3,0,"Ford, Miss. Robina Maggie ""Ruby""",Mujer,9.0,W./C. 6608,34.0,Desconocida,Desconocido,Desconocido,"Rotherfield, Sussex, England Essex Co, MA"
808,3,0,"Ford, Mr. Arthur",Hombre,0.0,A/5 1478,8.0,Desconocida,Desconocido,Desconocido,"Bridgwater, Somerset, England"
809,3,0,"Ford, Mr. Edward Watson",Hombre,18.0,W./C. 6608,34.0,Desconocida,Desconocido,Desconocido,"Rotherfield, Sussex, England Essex Co, MA"
810,3,0,"Ford, Mr. William Neal",Hombre,16.0,W./C. 6608,34.0,Desconocida,Desconocido,Desconocido,"Rotherfield, Sussex, England Essex Co, MA"
811,3,0,"Ford, Mrs. Edward (Margaret Ann Watson)",Mujer,48.0,W./C. 6608,34.0,Desconocida,Desconocido,Desconocido,"Rotherfield, Sussex, England Essex Co, MA"
812,3,0,"Fox, Mr. Patrick",Hombre,0.0,368573,7.0,Desconocida,Desconocido,Desconocido,"Ireland New York, NY"
813,3,0,"Franklin, Mr. Charles (Charles Fardon)",Hombre,0.0,SOTON/O.Q. 3101314,7.0,Desconocida,Desconocido,Desconocido,Desconocido
814,3,0,"Gallagher, Mr. Martin",Hombre,25.0,36864,7.0,Desconocida,Desconocido,Desconocido,"New York, NY"
815,3,0,"Garfirth, Mr. John",Hombre,0.0,358585,14.0,Desconocida,Desconocido,Desconocido,Desconocido
816,3,0,"Gheorgheff, Mr. Stanio",Hombre,0.0,349254,7.0,Desconocida,Desconocido,Desconocido,Desconocido
817,3,0,"Gilinski, Mr. Eliezer",Hombre,22.0,14973,8.0,Desconocida,Desconocido,47.0,Desconocido
818,3,1,"Gilnagh, Miss. Katherine ""Katie""",Mujer,16.0,35851,7.0,Desconocida,16,Desconocido,"Co Longford, Ireland New York, NY"
819,3,1,"Glynn, Miss. Mary Agatha",Mujer,0.0,335677,7.0,Desconocida,13,Desconocido,"Co Clare, Ireland Washington, DC"
820,3,1,"Goldsmith, Master. Frank John William ""Frankie""",Hombre,9.0,363291,20.0,Desconocida,C D,Desconocido,"Strood, Kent, England Detroit, MI"
821,3,0,"Goldsmith, Mr. Frank John",Hombre,33.0,363291,20.0,Desconocida,Desconocido,Desconocido,"Strood, Kent, England Detroit, MI"
822,3,0,"Goldsmith, Mr. Nathan",Hombre,41.0,SOTON/O.Q. 3101263,7.0,Desconocida,Desconocido,Desconocido,"Philadelphia, PA"
823,3,1,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",Mujer,31.0,363291,20.0,Desconocida,C D,Desconocido,"Strood, Kent, England Detroit, MI"
824,3,0,"Goncalves, Mr. Manuel Estanslas",Hombre,38.0,SOTON/O.Q. 3101306,7.0,Desconocida,Desconocido,Desconocido,Portugal
825,3,0,"Goodwin, Master. Harold Victor",Hombre,9.0,CA 2144,46.0,Desconocida,Desconocido,Desconocido,"Wiltshire, England Niagara Falls, NY"
826,3,0,"Goodwin, Master. Sidney Leonard",Hombre,1.0,CA 2144,46.0,Desconocida,Desconocido,Desconocido,"Wiltshire, England Niagara Falls, NY"
827,3,0,"Goodwin, Master. William Frederick",Hombre,11.0,CA 2144,46.0,Desconocida,Desconocido,Desconocido,"Wiltshire, England Niagara Falls, NY"
828,3,0,"Goodwin, Miss. Jessie Allis",Mujer,10.0,CA 2144,46.0,Desconocida,Desconocido,Desconocido,"Wiltshire, England Niagara Falls, NY"
829,3,0,"Goodwin, Miss. Lillian Amy",Mujer,16.0,CA 2144,46.0,Desconocida,Desconocido,Desconocido,"Wiltshire, England Niagara Falls, NY"
830,3,0,"Goodwin, Mr. Charles Edward",Hombre,14.0,CA 2144,46.0,Desconocida,Desconocido,Desconocido,"Wiltshire, England Niagara Falls, NY"
831,3,0,"Goodwin, Mr. Charles Frederick",Hombre,40.0,CA 2144,46.0,Desconocida,Desconocido,Desconocido,"Wiltshire, England Niagara Falls, NY"
832,3,0,"Goodwin, Mrs. Frederick (Augusta Tyler)",Mujer,43.0,CA 2144,46.0,Desconocida,Desconocido,Desconocido,"Wiltshire, England Niagara Falls, NY"
833,3,0,"Green, Mr. George Henry",Hombre,51.0,21440,8.0,Desconocida,Desconocido,Desconocido,"Dorking, Surrey, England"
834,3,0,"Gronnestad, Mr. Daniel Danielsen",Hombre,32.0,8471,8.0,Desconocida,Desconocido,Desconocido,"Foresvik, Norway Portland, ND"
835,3,0,"Guest, Mr. Robert",Hombre,0.0,376563,8.0,Desconocida,Desconocido,Desconocido,Desconocido
836,3,0,"Gustafsson, Mr. Alfred Ossian",Hombre,20.0,7534,9.0,Desconocida,Desconocido,Desconocido,"Waukegan, Chicago, IL"
837,3,0,"Gustafsson, Mr. Anders Vilhelm",Hombre,37.0,3101276,7.0,Desconocida,Desconocido,98.0,"Ruotsinphytaa, Finland New York, NY"
838,3,0,"Gustafsson, Mr. Johan Birger",Hombre,28.0,3101277,7.0,Desconocida,Desconocido,Desconocido,"Ruotsinphytaa, Finland New York, NY"
839,3,0,"Gustafsson, Mr. Karl Gideon",Hombre,19.0,347069,7.0,Desconocida,Desconocido,Desconocido,"Myren, Sweden New York, NY"
840,3,0,"Haas, Miss. Aloisia",Mujer,24.0,349236,8.0,Desconocida,Desconocido,Desconocido,Desconocido
841,3,0,"Hagardon, Miss. Kate",Mujer,17.0,AQ/3. 30631,7.0,Desconocida,Desconocido,Desconocido,Desconocido
842,3,0,"Hagland, Mr. Ingvald Olai Olsen",Hombre,0.0,65303,19.0,Desconocida,Desconocido,Desconocido,Desconocido
843,3,0,"Hagland, Mr. Konrad Mathias Reiersen",Hombre,0.0,65304,19.0,Desconocida,Desconocido,Desconocido,Desconocido
844,3,0,"Hakkarainen, Mr. Pekka Pietari",Hombre,28.0,STON/O2. 3101279,15.0,Desconocida,Desconocido,Desconocido,Desconocido
845,3,1,"Hakkarainen, Mrs. Pekka Pietari (Elin Matilda Dolck)",Mujer,24.0,STON/O2. 3101279,15.0,Desconocida,15,Desconocido,Desconocido
846,3,0,"Hampe, Mr. Leon",Hombre,20.0,345769,9.0,Desconocida,Desconocido,Desconocido,Desconocido
847,3,0,"Hanna, Mr. Mansour",Hombre,23.0,2693,7.0,Desconocida,Desconocido,188.0,Desconocido
848,3,0,"Hansen, Mr. Claus Peter",Hombre,41.0,350026,14.0,Desconocida,Desconocido,Desconocido,Desconocido
849,3,0,"Hansen, Mr. Henrik Juul",Hombre,26.0,350025,7.0,Desconocida,Desconocido,Desconocido,Desconocido
850,3,0,"Hansen, Mr. Henry Damsgaard",Hombre,21.0,350029,7.0,Desconocida,Desconocido,69.0,Desconocido
851,3,1,"Hansen, Mrs. Claus Peter (Jennie L Howard)",Mujer,45.0,350026,14.0,Desconocida,11,Desconocido,Desconocido
852,3,0,"Harknett, Miss. Alice Phoebe",Mujer,0.0,W./C. 6609,7.0,Desconocida,Desconocido,Desconocido,Desconocido
853,3,0,"Harmer, Mr. Abraham (David Lishin)",Hombre,25.0,374887,7.0,Desconocida,B,Desconocido,Desconocido
854,3,0,"Hart, Mr. Henry",Hombre,0.0,394140,6.0,Desconocida,Desconocido,Desconocido,Desconocido
855,3,0,"Hassan, Mr. Houssein G N",Hombre,11.0,2699,18.0,Desconocida,Desconocido,Desconocido,Desconocido
856,3,1,"Healy, Miss. Hanora ""Nora""",Mujer,0.0,370375,7.0,Desconocida,16,Desconocido,Desconocido
857,3,1,"Hedman, Mr. Oskar Arvid",Hombre,27.0,347089,6.0,Desconocida,15,Desconocido,Desconocido
858,3,1,"Hee, Mr. Ling",Hombre,0.0,1601,56.0,Desconocida,C,Desconocido,Desconocido
859,3,0,"Hegarty, Miss. Hanora ""Nora""",Mujer,18.0,365226,6.0,Desconocida,Desconocido,Desconocido,Desconocido
860,3,1,"Heikkinen, Miss. Laina",Mujer,26.0,STON/O2. 3101282,7.0,Desconocida,Desconocido,Desconocido,Desconocido
861,3,0,"Heininen, Miss. Wendla Maria",Mujer,23.0,STON/O2. 3101290,7.0,Desconocida,Desconocido,Desconocido,Desconocido
862,3,1,"Hellstrom, Miss. Hilda Maria",Mujer,22.0,7548,8.0,Desconocida,C,Desconocido,Desconocido
863,3,0,"Hendekovic, Mr. Ignjac",Hombre,28.0,349243,7.0,Desconocida,Desconocido,306.0,Desconocido
864,3,0,"Henriksson, Miss. Jenny Lovisa",Mujer,28.0,347086,7.0,Desconocida,Desconocido,Desconocido,Desconocido
865,3,0,"Henry, Miss. Delia",Mujer,0.0,382649,7.0,Desconocida,Desconocido,Desconocido,Desconocido
866,3,1,"Hirvonen, Miss. Hildur E",Mujer,2.0,3101298,12.0,Desconocida,15,Desconocido,Desconocido
867,3,1,"Hirvonen, Mrs. Alexander (Helga E Lindqvist)",Mujer,22.0,3101298,12.0,Desconocida,15,Desconocido,Desconocido
868,3,0,"Holm, Mr. John Fredrik Alexander",Hombre,43.0,C 7075,6.0,Desconocida,Desconocido,Desconocido,Desconocido
869,3,0,"Holthen, Mr. Johan Martin",Hombre,28.0,C 4001,22.0,Desconocida,Desconocido,Desconocido,Desconocido
870,3,1,"Honkanen, Miss. Eliina",Mujer,27.0,STON/O2. 3101283,7.0,Desconocida,Desconocido,Desconocido,Desconocido
871,3,0,"Horgan, Mr. John",Hombre,0.0,370377,7.0,Desconocida,Desconocido,Desconocido,Desconocido
872,3,1,"Howard, Miss. May Elizabeth",Mujer,0.0,A. 2. 39186,8.0,Desconocida,C,Desconocido,Desconocido
873,3,0,"Humblen, Mr. Adolf Mathias Nicolai Olsen",Hombre,42.0,348121,7.0,F G63,Desconocido,120.0,Desconocido
874,3,1,"Hyman, Mr. Abraham",Hombre,0.0,3470,7.0,Desconocida,C,Desconocido,Desconocido
875,3,0,"Ibrahim Shawah, Mr. Yousseff",Hombre,30.0,2685,7.0,Desconocida,Desconocido,Desconocido,Desconocido
876,3,0,"Ilieff, Mr. Ylio",Hombre,0.0,349220,7.0,Desconocida,Desconocido,Desconocido,Desconocido
877,3,0,"Ilmakangas, Miss. Ida Livija",Mujer,27.0,STON/O2. 3101270,7.0,Desconocida,Desconocido,Desconocido,Desconocido
878,3,0,"Ilmakangas, Miss. Pieta Sofia",Mujer,25.0,STON/O2. 3101271,7.0,Desconocida,Desconocido,Desconocido,Desconocido
879,3,0,"Ivanoff, Mr. Kanio",Hombre,0.0,349201,7.0,Desconocida,Desconocido,Desconocido,Desconocido
880,3,1,"Jalsevac, Mr. Ivan",Hombre,29.0,349240,7.0,Desconocida,15,Desconocido,Desconocido
881,3,1,"Jansson, Mr. Carl Olof",Hombre,21.0,350034,7.0,Desconocida,A,Desconocido,Desconocido
882,3,0,"Jardin, Mr. Jose Neto",Hombre,0.0,SOTON/O.Q. 3101305,7.0,Desconocida,Desconocido,Desconocido,Desconocido
883,3,0,"Jensen, Mr. Hans Peder",Hombre,20.0,350050,7.0,Desconocida,Desconocido,Desconocido,Desconocido
884,3,0,"Jensen, Mr. Niels Peder",Hombre,48.0,350047,7.0,Desconocida,Desconocido,Desconocido,Desconocido
885,3,0,"Jensen, Mr. Svend Lauritz",Hombre,17.0,350048,7.0,Desconocida,Desconocido,Desconocido,Desconocido
886,3,1,"Jermyn, Miss. Annie",Mujer,0.0,14313,7.0,Desconocida,D,Desconocido,Desconocido
887,3,1,"Johannesen-Bratthammer, Mr. Bernt",Hombre,0.0,65306,8.0,Desconocida,13,Desconocido,Desconocido
888,3,0,"Johanson, Mr. Jakob Alfred",Hombre,34.0,3101264,6.0,Desconocida,Desconocido,143.0,Desconocido
889,3,1,"Johansson Palmquist, Mr. Oskar Leander",Hombre,26.0,347070,7.0,Desconocida,15,Desconocido,Desconocido
890,3,0,"Johansson, Mr. Erik",Hombre,22.0,350052,7.0,Desconocida,Desconocido,156.0,Desconocido
891,3,0,"Johansson, Mr. Gustaf Joel",Hombre,33.0,7540,8.0,Desconocida,Desconocido,285.0,Desconocido
892,3,0,"Johansson, Mr. Karl Johan",Hombre,31.0,347063,7.0,Desconocida,Desconocido,Desconocido,Desconocido
893,3,0,"Johansson, Mr. Nils",Hombre,29.0,347467,7.0,Desconocida,Desconocido,Desconocido,Desconocido
894,3,1,"Johnson, Master. Harold Theodor",Hombre,4.0,347742,11.0,Desconocida,15,Desconocido,Desconocido
895,3,1,"Johnson, Miss. Eleanor Ileen",Mujer,1.0,347742,11.0,Desconocida,15,Desconocido,Desconocido
896,3,0,"Johnson, Mr. Alfred",Hombre,49.0,LINE,0.0,Desconocida,Desconocido,Desconocido,Desconocido
897,3,0,"Johnson, Mr. Malkolm Joackim",Hombre,33.0,347062,7.0,Desconocida,Desconocido,37.0,Desconocido
898,3,0,"Johnson, Mr. William Cahoone Jr",Hombre,19.0,LINE,0.0,Desconocida,Desconocido,Desconocido,Desconocido
899,3,1,"Johnson, Mrs. Oscar W (Elisabeth Vilhelmina Berg)",Mujer,27.0,347742,11.0,Desconocida,15,Desconocido,Desconocido
900,3,0,"Johnston, Master. William Arthur ""Willie""",Hombre,0.0,W./C. 6607,23.0,Desconocida,Desconocido,Desconocido,Desconocido
901,3,0,"Johnston, Miss. Catherine Helen ""Carrie""",Mujer,0.0,W./C. 6607,23.0,Desconocida,Desconocido,Desconocido,Desconocido
902,3,0,"Johnston, Mr. Andrew G",Hombre,0.0,W./C. 6607,23.0,Desconocida,Desconocido,Desconocido,Desconocido
903,3,0,"Johnston, Mrs. Andrew G (Elizabeth ""Lily"" Watson)",Mujer,0.0,W./C. 6607,23.0,Desconocida,Desconocido,Desconocido,Desconocido
904,3,0,"Jonkoff, Mr. Lalio",Hombre,23.0,349204,7.0,Desconocida,Desconocido,Desconocido,Desconocido
905,3,1,"Jonsson, Mr. Carl",Hombre,32.0,350417,7.0,Desconocida,15,Desconocido,Desconocido
906,3,0,"Jonsson, Mr. Nils Hilding",Hombre,27.0,350408,7.0,Desconocida,Desconocido,Desconocido,Desconocido
907,3,0,"Jussila, Miss. Katriina",Mujer,20.0,4136,9.0,Desconocida,Desconocido,Desconocido,Desconocido
908,3,0,"Jussila, Miss. Mari Aina",Mujer,21.0,4137,9.0,Desconocida,Desconocido,Desconocido,Desconocido
909,3,1,"Jussila, Mr. Eiriik",Hombre,32.0,STON/O 2. 3101286,7.0,Desconocida,15,Desconocido,Desconocido
910,3,0,"Kallio, Mr. Nikolai Erland",Hombre,17.0,STON/O 2. 3101274,7.0,Desconocida,Desconocido,Desconocido,Desconocido
911,3,0,"Kalvik, Mr. Johannes Halvorsen",Hombre,21.0,8475,8.0,Desconocida,Desconocido,Desconocido,Desconocido
912,3,0,"Karaic, Mr. Milan",Hombre,30.0,349246,7.0,Desconocida,Desconocido,Desconocido,Desconocido
913,3,1,"Karlsson, Mr. Einar Gervasius",Hombre,21.0,350053,7.0,Desconocida,13,Desconocido,Desconocido
914,3,0,"Karlsson, Mr. Julius Konrad Eugen",Hombre,33.0,347465,7.0,Desconocida,Desconocido,Desconocido,Desconocido
915,3,0,"Karlsson, Mr. Nils August",Hombre,22.0,350060,7.0,Desconocida,Desconocido,Desconocido,Desconocido
916,3,1,"Karun, Miss. Manca",Mujer,4.0,349256,13.0,Desconocida,15,Desconocido,Desconocido
917,3,1,"Karun, Mr. Franz",Hombre,39.0,349256,13.0,Desconocida,15,Desconocido,Desconocido
918,3,0,"Kassem, Mr. Fared",Hombre,0.0,2700,7.0,Desconocida,Desconocido,Desconocido,Desconocido
919,3,0,"Katavelas, Mr. Vassilios (""Catavelas Vassilios"")",Hombre,18.0,2682,7.0,Desconocida,Desconocido,58.0,Desconocido
920,3,0,"Keane, Mr. Andrew ""Andy""",Hombre,0.0,12460,7.0,Desconocida,Desconocido,Desconocido,Desconocido
921,3,0,"Keefe, Mr. Arthur",Hombre,0.0,323592,7.0,Desconocida,A,Desconocido,Desconocido
922,3,1,"Kelly, Miss. Anna Katherine ""Annie Kate""",Mujer,0.0,9234,7.0,Desconocida,16,Desconocido,Desconocido
923,3,1,"Kelly, Miss. Mary",Mujer,0.0,14312,7.0,Desconocida,D,Desconocido,Desconocido
924,3,0,"Kelly, Mr. James",Hombre,34.0,330911,7.0,Desconocida,Desconocido,70.0,Desconocido
925,3,0,"Kelly, Mr. James",Hombre,44.0,363592,8.0,Desconocida,Desconocido,Desconocido,Desconocido
926,3,1,"Kennedy, Mr. John",Hombre,0.0,368783,7.0,Desconocida,Desconocido,Desconocido,Desconocido
927,3,0,"Khalil, Mr. Betros",Hombre,0.0,2660,14.0,Desconocida,Desconocido,Desconocido,Desconocido
928,3,0,"Khalil, Mrs. Betros (Zahie ""Maria"" Elias)",Mujer,0.0,2660,14.0,Desconocida,Desconocido,Desconocido,Desconocido
929,3,0,"Kiernan, Mr. John",Hombre,0.0,367227,7.0,Desconocida,Desconocido,Desconocido,Desconocido
930,3,0,"Kiernan, Mr. Philip",Hombre,0.0,367229,7.0,Desconocida,Desconocido,Desconocido,Desconocido
931,3,0,"Kilgannon, Mr. Thomas J",Hombre,0.0,36865,7.0,Desconocida,Desconocido,Desconocido,Desconocido
932,3,0,"Kink, Miss. Maria",Mujer,22.0,315152,8.0,Desconocida,Desconocido,Desconocido,Desconocido
933,3,0,"Kink, Mr. Vincenz",Hombre,26.0,315151,8.0,Desconocida,Desconocido,Desconocido,Desconocido
934,3,1,"Kink-Heilmann, Miss. Luise Gretchen",Mujer,4.0,315153,22.0,Desconocida,2,Desconocido,Desconocido
935,3,1,"Kink-Heilmann, Mr. Anton",Hombre,29.0,315153,22.0,Desconocida,2,Desconocido,Desconocido
936,3,1,"Kink-Heilmann, Mrs. Anton (Luise Heilmann)",Mujer,26.0,315153,22.0,Desconocida,2,Desconocido,Desconocido
937,3,0,"Klasen, Miss. Gertrud Emilia",Mujer,1.0,350405,12.0,Desconocida,Desconocido,Desconocido,Desconocido
938,3,0,"Klasen, Mr. Klas Albin",Hombre,18.0,350404,7.0,Desconocida,Desconocido,Desconocido,Desconocido
939,3,0,"Klasen, Mrs. (Hulda Kristina Eugenia Lofqvist)",Mujer,36.0,350405,12.0,Desconocida,Desconocido,Desconocido,Desconocido
940,3,0,"Kraeff, Mr. Theodor",Hombre,0.0,349253,7.0,Desconocida,Desconocido,Desconocido,Desconocido
941,3,1,"Krekorian, Mr. Neshan",Hombre,25.0,2654,7.0,F E57,10,Desconocido,Desconocido
942,3,0,"Lahoud, Mr. Sarkis",Hombre,0.0,2624,7.0,Desconocida,Desconocido,Desconocido,Desconocido
943,3,0,"Laitinen, Miss. Kristina Sofia",Mujer,37.0,4135,9.0,Desconocida,Desconocido,Desconocido,Desconocido
944,3,0,"Laleff, Mr. Kristo",Hombre,0.0,349217,7.0,Desconocida,Desconocido,Desconocido,Desconocido
945,3,1,"Lam, Mr. Ali",Hombre,0.0,1601,56.0,Desconocida,C,Desconocido,Desconocido
946,3,0,"Lam, Mr. Len",Hombre,0.0,1601,56.0,Desconocida,Desconocido,Desconocido,Desconocido
947,3,1,"Landergren, Miss. Aurora Adelia",Mujer,22.0,C 7077,7.0,Desconocida,13,Desconocido,Desconocido
948,3,0,"Lane, Mr. Patrick",Hombre,0.0,7935,7.0,Desconocida,Desconocido,Desconocido,Desconocido
949,3,1,"Lang, Mr. Fang",Hombre,26.0,1601,56.0,Desconocida,14,Desconocido,Desconocido
950,3,0,"Larsson, Mr. August Viktor",Hombre,29.0,7545,9.0,Desconocida,Desconocido,Desconocido,Desconocido
951,3,0,"Larsson, Mr. Bengt Edvin",Hombre,29.0,347067,7.0,Desconocida,Desconocido,Desconocido,Desconocido
952,3,0,"Larsson-Rondberg, Mr. Edvard A",Hombre,22.0,347065,7.0,Desconocida,Desconocido,Desconocido,Desconocido
953,3,1,"Leeni, Mr. Fahim (""Philip Zenni"")",Hombre,22.0,2620,7.0,Desconocida,6,Desconocido,Desconocido
954,3,0,"Lefebre, Master. Henry Forbes",Hombre,0.0,4133,25.0,Desconocida,Desconocido,Desconocido,Desconocido
955,3,0,"Lefebre, Miss. Ida",Mujer,0.0,4133,25.0,Desconocida,Desconocido,Desconocido,Desconocido
956,3,0,"Lefebre, Miss. Jeannie",Mujer,0.0,4133,25.0,Desconocida,Desconocido,Desconocido,Desconocido
957,3,0,"Lefebre, Miss. Mathilde",Mujer,0.0,4133,25.0,Desconocida,Desconocido,Desconocido,Desconocido
958,3,0,"Lefebre, Mrs. Frank (Frances)",Mujer,0.0,4133,25.0,Desconocida,Desconocido,Desconocido,Desconocido
959,3,0,"Leinonen, Mr. Antti Gustaf",Hombre,32.0,STON/O 2. 3101292,7.0,Desconocida,Desconocido,Desconocido,Desconocido
960,3,0,"Lemberopolous, Mr. Peter L",Hombre,34.0,2683,6.0,Desconocida,Desconocido,196.0,Desconocido
961,3,0,"Lennon, Miss. Mary",Mujer,0.0,370371,15.0,Desconocida,Desconocido,Desconocido,Desconocido
962,3,0,"Lennon, Mr. Denis",Hombre,0.0,370371,15.0,Desconocida,Desconocido,Desconocido,Desconocido
963,3,0,"Leonard, Mr. Lionel",Hombre,36.0,LINE,0.0,Desconocida,Desconocido,Desconocido,Desconocido
964,3,0,"Lester, Mr. James",Hombre,39.0,A/4 48871,24.0,Desconocida,Desconocido,Desconocido,Desconocido
965,3,0,"Lievens, Mr. Rene Aime",Hombre,24.0,345781,9.0,Desconocida,Desconocido,Desconocido,Desconocido
966,3,0,"Lindahl, Miss. Agda Thorilda Viktoria",Mujer,25.0,347071,7.0,Desconocida,Desconocido,Desconocido,Desconocido
967,3,0,"Lindblom, Miss. Augusta Charlotta",Mujer,45.0,347073,7.0,Desconocida,Desconocido,Desconocido,Desconocido
968,3,0,"Lindell, Mr. Edvard Bengtsson",Hombre,36.0,349910,15.0,Desconocida,A,Desconocido,Desconocido
969,3,0,"Lindell, Mrs. Edvard Bengtsson (Elin Gerda Persson)",Mujer,30.0,349910,15.0,Desconocida,A,Desconocido,Desconocido
970,3,1,"Lindqvist, Mr. Eino William",Hombre,20.0,STON/O 2. 3101285,7.0,Desconocida,15,Desconocido,Desconocido
971,3,0,"Linehan, Mr. Michael",Hombre,0.0,330971,7.0,Desconocida,Desconocido,Desconocido,Desconocido
972,3,0,"Ling, Mr. Lee",Hombre,28.0,1601,56.0,Desconocida,Desconocido,Desconocido,Desconocido
973,3,0,"Lithman, Mr. Simon",Hombre,0.0,S.O./P.P. 251,7.0,Desconocida,Desconocido,Desconocido,Desconocido
974,3,0,"Lobb, Mr. William Arthur",Hombre,30.0,A/5. 3336,16.0,Desconocida,Desconocido,Desconocido,Desconocido
975,3,0,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",Mujer,26.0,A/5. 3336,16.0,Desconocida,Desconocido,Desconocido,Desconocido
976,3,0,"Lockyer, Mr. Edward",Hombre,0.0,1222,7.0,Desconocida,Desconocido,153.0,Desconocido
977,3,0,"Lovell, Mr. John Hall (""Henry"")",Hombre,20.0,A/5 21173,7.0,Desconocida,Desconocido,Desconocido,Desconocido
978,3,1,"Lulic, Mr. Nikola",Hombre,27.0,315098,8.0,Desconocida,15,Desconocido,Desconocido
979,3,0,"Lundahl, Mr. Johan Svensson",Hombre,51.0,347743,7.0,Desconocida,Desconocido,Desconocido,Desconocido
980,3,1,"Lundin, Miss. Olga Elida",Mujer,23.0,347469,7.0,Desconocida,10,Desconocido,Desconocido
981,3,1,"Lundstrom, Mr. Thure Edvin",Hombre,32.0,350403,7.0,Desconocida,15,Desconocido,Desconocido
982,3,0,"Lyntakoff, Mr. Stanko",Hombre,0.0,349235,7.0,Desconocida,Desconocido,Desconocido,Desconocido
983,3,0,"MacKay, Mr. George William",Hombre,0.0,C.A. 42795,7.0,Desconocida,Desconocido,Desconocido,Desconocido
984,3,1,"Madigan, Miss. Margaret ""Maggie""",Mujer,0.0,370370,7.0,Desconocida,15,Desconocido,Desconocido
985,3,1,"Madsen, Mr. Fridtjof Arne",Hombre,24.0,C 17369,7.0,Desconocida,13,Desconocido,Desconocido
986,3,0,"Maenpaa, Mr. Matti Alexanteri",Hombre,22.0,STON/O 2. 3101275,7.0,Desconocida,Desconocido,Desconocido,Desconocido
987,3,0,"Mahon, Miss. Bridget Delia",Mujer,0.0,330924,7.0,Desconocida,Desconocido,Desconocido,Desconocido
988,3,0,"Mahon, Mr. John",Hombre,0.0,AQ/4 3130,7.0,Desconocida,Desconocido,Desconocido,Desconocido
989,3,0,"Maisner, Mr. Simon",Hombre,0.0,A/S 2816,8.0,Desconocida,Desconocido,Desconocido,Desconocido
990,3,0,"Makinen, Mr. Kalle Edvard",Hombre,29.0,STON/O 2. 3101268,7.0,Desconocida,Desconocido,Desconocido,Desconocido
991,3,1,"Mamee, Mr. Hanna",Hombre,0.0,2677,7.0,Desconocida,15,Desconocido,Desconocido
992,3,0,"Mangan, Miss. Mary",Mujer,30.0,364850,7.0,Desconocida,Desconocido,61.0,Desconocido
993,3,1,"Mannion, Miss. Margareth",Mujer,0.0,36866,7.0,Desconocida,16,Desconocido,Desconocido
994,3,0,"Mardirosian, Mr. Sarkis",Hombre,0.0,2655,7.0,F E46,Desconocido,Desconocido,Desconocido
995,3,0,"Markoff, Mr. Marin",Hombre,35.0,349213,7.0,Desconocida,Desconocido,Desconocido,Desconocido
996,3,0,"Markun, Mr. Johann",Hombre,33.0,349257,7.0,Desconocida,Desconocido,Desconocido,Desconocido
997,3,1,"Masselmani, Mrs. Fatima",Mujer,0.0,2649,7.0,Desconocida,C,Desconocido,Desconocido
998,3,0,"Matinoff, Mr. Nicola",Hombre,0.0,349255,7.0,Desconocida,Desconocido,Desconocido,Desconocido
999,3,1,"McCarthy, Miss. Catherine ""Katie""",Mujer,0.0,383123,7.0,Desconocida,15 16,Desconocido,Desconocido
1000,3,1,"McCormack, Mr. Thomas Joseph",Hombre,0.0,367228,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1001,3,1,"McCoy, Miss. Agnes",Mujer,0.0,367226,23.0,Desconocida,16,Desconocido,Desconocido
